open_time_ms,close_time_ms,type_of_signal_cat,type_of_signal_num,profit,price_oi_funding,basis,flows,orderbook,cross,calendar,sentiment,breadth,stables,macro,news_score,rr25,iv,overall,open_time,close_time
1755896400000.0,1755899999999.0,1,1.0,0.00020828234132238874,0.14823075824735887,-0.008366251940993589,0.20913621116328096,-1.0,-0.19964721329320628,0.22018997737316306,-0.44909999999999994,0.96,-0.1466666666666653,1.0,7.0,-0.0022769233411469303,0.2414,0.11880254298191549,2025-08-22 21:00:00+00:00,2025-08-22 21:59:59.999000+00:00
1755900000000.0,1755903599999.0,1,1.0,0.002316448837533111,0.3538339733161857,-0.10033563340659361,0.23383300565237125,-0.058404007430163496,-0.3742772534383101,0.20971736451203565,-0.22884000000000002,0.94,-0.15333333333333124,1.0,26.0,-0.008783118461634432,0.2335,0.2347107978280354,2025-08-22 22:00:00+00:00,2025-08-22 22:59:59.999000+00:00
1755903600000.0,1755907199999.0,1,1.0,-0.0015314689854620696,-1.0,0.05587745377785261,-0.3160935089385246,-0.11700364429310683,-0.27623663841690416,0.007115987002341,-0.44436,0.98,-0.15333333333333124,1.0,20.0,-0.0029486835141621093,0.0,-0.20829486464997388,2025-08-22 23:00:00+00:00,2025-08-22 23:59:59.999000+00:00
1755907200000.0,1755910799999.0,1,1.0,0.000562529930902364,-1.0,0.01179234603493405,-0.28530852049017913,-0.8991039210828626,-0.3091611987966396,-0.12388821008082963,-0.03205000000000002,0.98,-0.1466666666666653,1.0,20.0,0.010026113176381662,0.2054,-0.2412563962428706,2025-08-23 00:00:00+00:00,2025-08-23 00:59:59.999000+00:00
1755910800000.0,1755914399999.0,1,1.0,0.00356489446156604,0.5634694028139544,-0.04708276549077178,-0.015477691774094776,-1.0,-0.33960462785072437,0.36927881735581475,0.08881000000000011,0.98,-0.12000000000000159,1.0,11.0,0.00862700258630858,0.2054,0.24631893952454775,2025-08-23 01:00:00+00:00,2025-08-23 01:59:59.999000+00:00
1755914400000.0,1755917999999.0,1,1.0,0.0045134718474544285,-0.9013965014140015,0.06979421449452948,-0.6209936541121138,0.22207458088309018,-0.28225010584243826,-0.09825195928274302,0.57292,1.0,-0.1000000000000038,1.0,16.0,-0.023159871825689182,0.0,-0.11243035357143161,2025-08-23 02:00:00+00:00,2025-08-23 02:59:59.999000+00:00
1755918000000.0,1755921599999.0,1,1.0,0.0030985617104687915,-1.0,0.14525948170472913,-0.9591717973726277,-1.0,-0.3316444345475477,-0.014510893893307807,0.59715,1.0,-0.13333333333333344,1.0,16.0,-0.04896939034033873,0.0,-0.25359961002571363,2025-08-23 03:00:00+00:00,2025-08-23 03:59:59.999000+00:00
1755921600000.0,1755925199999.0,1,1.0,-0.0030977226806169172,-1.0,-0.018401544203211332,-1.0,0.5707731096861011,-0.296331495210474,-0.3334332839425658,0.34775,1.0,-0.12000000000000159,1.0,16.0,-0.0563094980719438,0.2272,-0.20461696737228396,2025-08-23 04:00:00+00:00,2025-08-23 04:59:59.999000+00:00
1755925200000.0,1755928799999.0,1,1.0,-0.00023928899252511466,0.2512446974349327,0.0865655312752904,-0.34678347513374164,-1.0,-0.3586997130643487,-0.08236985595968127,0.5823,1.0,-0.10666666666666973,1.0,5.0,-0.042141496971036474,0.0,0.15607686659845094,2025-08-23 05:00:00+00:00,2025-08-23 05:59:59.999000+00:00
1755928800000.0,1755932399999.0,1,1.0,0.0014949828169684067,0.8812529146982653,-0.042602430843585726,0.5884764477439662,-0.43887841458314325,-0.3427107971812896,0.2179030188685792,0.57655,1.0,-0.1000000000000038,1.0,19.0,-0.04332929615260242,0.0,0.48171155564660684,2025-08-23 06:00:00+00:00,2025-08-23 06:59:59.999000+00:00
1755932400000.0,1755935999999.0,1,1.0,-0.00015814317286160954,-0.21272496817035808,0.11834975854558158,-0.2638455084410696,0.3610716663987841,-0.2055592348101732,-0.06110638521714356,-0.41984999999999995,0.98,-0.09333333333333785,1.0,19.0,-0.01185376023853471,0.2318,0.06532039837943163,2025-08-23 07:00:00+00:00,2025-08-23 07:59:59.999000+00:00
1755936000000.0,1755939599999.0,1,1.0,0.00046062390964527,-0.6250823537378352,-0.05277198382122968,-0.3425144960780385,0.179408845323211,-0.2429364765367767,-0.1891233637662077,-0.07304999999999995,0.96,-0.10666666666666973,1.0,7.0,-0.01579513425689666,0.2185,-0.080193312017524,2025-08-23 08:00:00+00:00,2025-08-23 08:59:59.999000+00:00
1755939600000.0,1755943199999.0,1,1.0,-0.0001702000896445742,-0.321457751270818,-0.07198402885280022,-0.010341991178064421,0.02464185105089367,-0.24149443709087648,-0.03442757358484766,0.57325,0.98,-0.11333333333333566,1.0,7.0,0.0007587725207799378,0.1921,0.09296530029470326,2025-08-23 09:00:00+00:00,2025-08-23 09:59:59.999000+00:00
1755943200000.0,1755946799999.0,1,1.0,0.0016420219406748549,-0.2556701069068623,-0.02421212687119933,0.002441701420566678,0.23771409701260104,-0.2601862430338416,-0.20889547231833153,0.56825,1.0,-0.10666666666666973,1.0,7.0,-0.00371371467713541,0.1973,0.12662451930384183,2025-08-23 10:00:00+00:00,2025-08-23 10:59:59.999000+00:00
1755946800000.0,1755950399999.0,1,1.0,0.0022980603280636108,-0.27766237678530087,-0.13452792135032354,-0.06792479045187642,-0.23251933359173282,-0.2538711101040214,-0.15105651383792676,-0.43400000000000005,0.94,-0.1266666666666675,1.0,8.0,-0.003108297327612808,0.192,-0.020783839427087225,2025-08-23 11:00:00+00:00,2025-08-23 11:59:59.999000+00:00
1755950400000.0,1755953999999.0,1,1.0,0.0008371337366456775,-0.5975798645851482,-0.04728528679844279,-0.8250802644435887,0.901502954084159,-0.3501302944059499,0.03881593034163011,-0.4337,1.0,-0.12000000000000159,1.0,8.0,-0.012157696158074632,0.1891,-0.09951105127429799,2025-08-23 12:00:00+00:00,2025-08-23 12:59:59.999000+00:00
1755954000000.0,1755957599999.0,1,1.0,0.003026378830277047,-0.7534464193716641,-0.344731278137748,-0.2961997370200458,0.4452209196056378,-0.3027156357238656,0.20513137299622147,-0.45020000000000004,1.0,-0.10666666666666973,1.0,0.0,0.004642721843558767,0.2066,-0.14268873961755446,2025-08-23 13:00:00+00:00,2025-08-23 13:59:59.999000+00:00
1755957600000.0,1755961199999.0,1,1.0,0.002119446041489404,-0.8213342871127011,-0.05204025946158811,-0.3598523610587662,1.0,-0.3162557362511809,0.10756194785854375,-0.19480000000000006,1.0,-0.1266666666666675,1.0,-3.0,-0.013691856759027482,0.206,-0.07531865752121947,2025-08-23 14:00:00+00:00,2025-08-23 14:59:59.999000+00:00
1755961200000.0,1755964799999.0,1,1.0,-0.0016697568378980922,-0.4126935243047665,-0.007509775870315584,-0.9755136430942237,-0.4180821555210099,-0.3924255381118401,0.26342917534646776,0.5,0.72,-0.13999999999999937,1.0,-1.0,-0.02530604365769354,0.2117,-0.1036312723854618,2025-08-23 15:00:00+00:00,2025-08-23 15:59:59.999000+00:00
1755964800000.0,1755968399999.0,1,1.0,-0.0018039787870489385,0.41071477250406235,0.14019196115653454,0.053098154085174494,0.5057266404639282,-0.21887731434384708,0.17616697995143873,0.5,0.48,-0.13333333333333344,1.0,-1.0,-0.008286494738324046,0.2083,0.31481992451258417,2025-08-23 16:00:00+00:00,2025-08-23 16:59:59.999000+00:00
1755968400000.0,1755971999999.0,1,1.0,-0.0005909407059641903,0.8434527444820046,-0.03787971389600394,0.32240815482036145,0.07660813491202756,-0.2693505192349,-0.018629723524129973,0.5,0.02,-0.1266666666666675,1.0,-1.0,-0.017664078731985694,0.2047,0.34499580067582314,2025-08-23 17:00:00+00:00,2025-08-23 17:59:59.999000+00:00
1755972000000.0,1755975599999.0,1,1.0,-0.0005022245157335116,0.7942199999748283,0.1183443672888308,0.14480782251891292,-0.9286762157262216,-0.14670088954307667,0.10272591150231342,-0.5,-0.2,-0.13333333333333344,1.0,-8.0,-0.008769123710373417,0.2045,0.1695199816552559,2025-08-23 18:00:00+00:00,2025-08-23 18:59:59.999000+00:00
1755975600000.0,1755979199999.0,1,1.0,0.00010299987572275197,0.6246464210581943,0.09172214533081653,0.0438106361249043,-0.6572838366618337,-0.15456961165072647,-0.04697364612408052,-0.41080000000000005,-0.2,-0.1266666666666675,1.0,22.0,-0.0036006245906769763,0.2194,0.12442361755618063,2025-08-23 19:00:00+00:00,2025-08-23 19:59:59.999000+00:00
1755979200000.0,1755982799999.0,1,1.0,-0.0016666678247383518,0.00012095737479845197,0.030223869775858878,0.026273875938352197,-0.30381643080089527,-0.1224388616319057,-0.13603018153822943,-0.5,-0.2,-0.12000000000000159,1.0,21.0,-0.007424246923297656,0.2013,-0.04562130460104148,2025-08-23 20:00:00+00:00,2025-08-23 20:59:59.999000+00:00
1755982800000.0,1755986399999.0,1,1.0,0.0025823360789748425,0.4999235644901356,-0.04715313410142373,0.1432638516432863,-0.6015655860189564,-0.17182604720030537,-0.013598446716923514,0.5,-0.24,-0.1266666666666675,1.0,5.0,0.0031603398877435573,0.2226,0.15441815148570515,2025-08-23 21:00:00+00:00,2025-08-23 21:59:59.999000+00:00
1755986400000.0,1755989999999.0,1,1.0,-0.0025197341065016344,-1.0,0.037542890120252026,-0.2169284570904454,-0.3158733513479288,-0.20818340276928254,-0.1316233210319857,0.5,-0.36,-0.13333333333333344,1.0,2.0,-0.0083466462046497,0.2111,-0.29990721574048884,2025-08-23 22:00:00+00:00,2025-08-23 22:59:59.999000+00:00
1755990000000.0,1755993599999.0,1,1.0,-0.0010422496567314232,-1.0,0.035532249599391025,-0.4255936792524454,-0.45555060469738384,-0.21126904917416447,-0.060143875506176156,-0.5,-0.26,-0.13333333333333344,1.0,-3.0,-0.0005931088944190199,0.2057,-0.3996479627793625,2025-08-23 23:00:00+00:00,2025-08-23 23:59:59.999000+00:00
1755993600000.0,1755997199999.0,1,1.0,0.0005432350474357578,0.8060126693502904,-0.10731156441102477,0.28364011774556813,0.9983487884853881,-0.38632187952140984,-0.044935199246020144,0.5,-0.3,-0.13333333333333344,1.0,1.0,0.017804667143649144,0.2057,0.3366251995285168,2025-08-24 00:00:00+00:00,2025-08-24 00:59:59.999000+00:00
1755997200000.0,1756000799999.0,1,1.0,-0.0008548619046562858,-0.3780967791105534,0.13614902055919048,0.5932782041573793,-0.1913120174187135,-0.24888090014848943,0.13371360101025992,0.5,-0.16,-0.12000000000000159,1.0,1.0,0.0087348148374366,0.2057,0.028659325047025976,2025-08-24 01:00:00+00:00,2025-08-24 01:59:59.999000+00:00
1756000800000.0,1756004399999.0,1,1.0,0.004060135100553908,-0.23482188593529654,-0.00829182256064661,0.30321084851206853,-0.4705377525778367,-0.24676515461404722,0.5331151057061797,-0.5,0.18,-0.1266666666666675,1.0,-9.0,0.022321512009770478,0.0,-0.025014462950381594,2025-08-24 02:00:00+00:00,2025-08-24 02:59:59.999000+00:00
1756004400000.0,1756007999999.0,1,1.0,-0.0002682488566816862,-0.6714800135132774,0.08866702887820843,-0.11065589392725143,0.8786952395179508,-0.15259098959043918,0.32863818820569846,-0.5,0.52,-0.13333333333333344,1.0,-9.0,-0.024349469443774974,0.2021,-0.05188718677349462,2025-08-24 03:00:00+00:00,2025-08-24 03:59:59.999000+00:00
1756008000000.0,1756011599999.0,1,1.0,-0.0012021453108466485,-0.6533247252396646,0.10560196569351046,-0.2767064137496252,-0.11551394234309464,-0.1044780640285755,0.03703562929935128,0.5,0.6,-0.13333333333333344,1.0,-9.0,-0.02464781803033178,0.0,-0.05556574316768563,2025-08-24 04:00:00+00:00,2025-08-24 04:59:59.999000+00:00
1756011600000.0,1756015199999.0,1,1.0,0.0015480015941057002,0.5569100587249349,0.052610724457512234,0.11441234556637427,0.3544139653576295,-0.08450934045548983,0.028344442473230824,-0.4847999999999999,0.1,-0.13333333333333344,1.0,-9.0,-0.019494319572911145,0.0,0.21788967853514304,2025-08-24 05:00:00+00:00,2025-08-24 05:59:59.999000+00:00
1756015200000.0,1756018799999.0,1,1.0,0.0011618663986689675,-0.2765389814057854,0.11563717749410836,-0.2168659808097998,0.46292927632717173,-0.0014909536960542181,-0.05630357129136985,-0.2154,-0.4,-0.1266666666666675,1.0,-9.0,-0.022416809486676015,0.0,-0.07554545695534434,2025-08-24 06:00:00+00:00,2025-08-24 06:59:59.999000+00:00
1756018800000.0,1756022399999.0,1,1.0,-0.00022452952402185703,-0.824647250313741,-0.06263781540694843,-0.4966168856541501,-0.400128610165972,-0.15621847661628196,0.2418254586043153,-0.5,-0.7,-0.11333333333333566,0.0,-9.0,0.011890118496895141,0.2537,-0.45238424033452684,2025-08-24 07:00:00+00:00,2025-08-24 07:59:59.999000+00:00
1756022400000.0,1756025999999.0,1,1.0,0.00043668544173250753,-0.7046080237439207,-0.051999680411164095,-0.08782378433660122,-0.01635655048713769,-0.19341977416133171,-0.13056667094871882,-0.5,-0.46,-0.13333333333333344,0.0,-7.0,0.008400890972414338,0.2563,-0.3341883989657483,2025-08-24 08:00:00+00:00,2025-08-24 08:59:59.999000+00:00
1756026000000.0,1756029599999.0,1,1.0,-2.7429940014589064e-05,-0.4934642757640168,0.06795483180313419,-0.22091000080228865,1.0,-0.059199257098817036,-0.03460341799911386,-0.5,-0.38,-0.1266666666666675,0.0,-7.0,0.010820971068168095,0.2334,-0.17917297308796679,2025-08-24 09:00:00+00:00,2025-08-24 09:59:59.999000+00:00
1756029600000.0,1756033199999.0,1,1.0,0.0004420018049278613,-0.35286510013473765,0.036562847788755154,-0.25363396202014893,-0.04122901043748772,-0.04694589696008033,-0.04671814567024654,-0.5,-0.44,-0.1266666666666675,0.0,-7.0,0.0028563061189256223,0.2645,-0.2279609889243941,2025-08-24 10:00:00+00:00,2025-08-24 10:59:59.999000+00:00
1756033200000.0,1756036799999.0,1,1.0,0.0005242598684209918,-0.21264584401529962,-0.07998319686548905,-0.012395319385484457,-0.2165816295317753,-0.14748159484435683,-0.16151229143526605,0.5,-0.48,-0.13333333333333344,0.0,-3.0,-0.0005374980848046884,0.2854,-0.1260526291564697,2025-08-24 11:00:00+00:00,2025-08-24 11:59:59.999000+00:00
1756036800000.0,1756040399999.0,1,1.0,0.0004916751663162809,-0.472983954628984,0.05434498169822283,-0.014987877458633243,-0.22294789897564238,-0.08147842118898235,0.1847178245990809,-0.08600000000000008,-0.5,-0.1466666666666653,0.0,-3.0,0.015246071385705162,0.2866,-0.20851303966830328,2025-08-24 12:00:00+00:00,2025-08-24 12:59:59.999000+00:00
1756040400000.0,1756043999999.0,1,1.0,0.0010359820639065148,-0.47136102028566584,0.12320337227452155,-0.08250481948911738,0.8475143588529752,-0.0559030131646179,0.1585914832605362,0.5,-0.32,-0.1466666666666653,0.0,-3.0,0.007668749437913958,0.3011,-0.06262415687236897,2025-08-24 13:00:00+00:00,2025-08-24 13:59:59.999000+00:00
1756044000000.0,1756047599999.0,1,1.0,0.00035747021081573995,-0.44781216101933286,0.007468030604814856,-0.31095363325749464,0.4065559620006267,-0.08627550573805064,0.17924425458803234,-0.5,-0.28,-0.1466666666666653,0.0,-3.0,0.011300845958760797,0.2964,-0.2068078054571898,2025-08-24 14:00:00+00:00,2025-08-24 14:59:59.999000+00:00
1756047600000.0,1756051199999.0,1,1.0,0.0009959476588244228,-0.12008563754290544,-0.02587156687820796,-0.5874682856365965,-0.21329470524510574,-0.07436422565626298,0.05558998341735448,0.5,-0.26,-0.1466666666666653,0.0,-6.0,0.012253924211830525,0.3081,-0.11923215147691558,2025-08-24 15:00:00+00:00,2025-08-24 15:59:59.999000+00:00
1756051200000.0,1756054799999.0,1,1.0,0.0010927446597250713,-0.08027510976820848,0.04937044419445785,-0.5005555624865838,1.0,-0.033497447406860496,0.013425280233384743,-0.5,-0.42,-0.14666666666667272,0.0,-6.0,0.025481877483839233,0.3,-0.10063872668640876,2025-08-24 16:00:00+00:00,2025-08-24 16:59:59.999000+00:00
1756054800000.0,1756058399999.0,1,1.0,-0.0012987967621964406,-0.20009884538385003,0.11647196483906821,-0.49210528539655685,1.0,-7.062690113312804e-05,0.04286831189656343,-0.5,-0.26,-0.13999999999999937,0.0,1.0,0.015544284813636178,0.3142,-0.10063576416584638,2025-08-24 17:00:00+00:00,2025-08-24 17:59:59.999000+00:00
1756058400000.0,1756061999999.0,1,1.0,-0.0017788314858242595,0.19724053888717188,0.033303135624874546,-0.4707763018842109,1.0,0.0014950467946875216,0.10329375366897312,-0.5,0.04,-0.1266666666666675,0.0,2.0,0.028280761599753734,0.3077,0.040932641275528696,2025-08-24 18:00:00+00:00,2025-08-24 18:59:59.999000+00:00
1756062000000.0,1756065599999.0,1,1.0,0.017683100031615655,0.8353038870604048,0.030207208861151306,0.17125891373860633,0.4633220864993959,0.06955699606128027,-0.021254810795853264,-0.5,0.64,-0.1266666666666675,0.0,6.0,0.037776464625747075,0.3173,0.3291706291722286,2025-08-24 19:00:00+00:00,2025-08-24 19:59:59.999000+00:00
1756065600000.0,1756069199999.0,1,1.0,-0.0015132326820603856,-1.0,-0.2081332278680193,-1.0,1.0,-0.1765126701661995,-0.07886839771855096,0.10639999999999983,-0.52,-0.13333333333333344,0.0,5.0,0.015888403344844648,0.4864,-0.43199262536575084,2025-08-24 20:00:00+00:00,2025-08-24 20:59:59.999000+00:00
1756069200000.0,1756072799999.0,1,1.0,-0.0019331315605098111,-1.0,0.043440181237552423,-1.0,0.2982489660775087,-0.15680027890126258,-0.03634587183893884,0.2824,-0.64,-0.13999999999999937,0.0,13.0,-0.003239477019353676,0.4736,-0.44284226011635225,2025-08-24 21:00:00+00:00,2025-08-24 21:59:59.999000+00:00
1756072800000.0,1756076399999.0,1,1.0,-0.004094402611241596,0.8280844663130835,-0.14619062506835823,-0.123060495082587,-0.03718646659147762,-0.2436668798091533,0.14105561739585856,-0.4796,-0.48,-0.1466666666666653,0.0,9.0,-0.022690087546170468,0.4607,0.08512141693659823,2025-08-24 22:00:00+00:00,2025-08-24 22:59:59.999000+00:00
1756076400000.0,1756079999999.0,1,1.0,-0.0003752280058830007,0.7913132369104631,-0.17976811485492197,-0.08204901089432433,-0.6319813913491461,-0.28831645650485743,0.021366702508552292,0.5,-0.66,-0.15333333333333124,-1.0,9.0,-0.032035177089334954,0.4439,0.030935108056902416,2025-08-24 23:00:00+00:00,2025-08-24 23:59:59.999000+00:00
1756080000000.0,1756083599999.0,1,1.0,0.007476105038178726,0.8173448222672985,0.1324519235370829,-0.08532902689419215,1.0,-0.24633812110756254,-0.14452780739062807,-0.5,-0.6,-0.15333333333333124,-1.0,4.0,-0.02056011900343857,0.4144,0.11762361078900474,2025-08-25 00:00:00+00:00,2025-08-25 00:59:59.999000+00:00
1756083600000.0,1756087199999.0,1,1.0,-0.0037448588531591386,-1.0,-0.07994365478421493,-0.34167375376565917,1.0,-0.2963102345925527,-0.15613698399459486,0.5,-0.76,-0.15333333333333124,-1.0,4.0,-0.050270776291022,0.4213,-0.39500819440954416,2025-08-25 01:00:00+00:00,2025-08-25 01:59:59.999000+00:00
1756087200000.0,1756090799999.0,1,1.0,-0.0030549156937549255,-1.0,-0.007315299056877115,-0.03468508798660785,0.8428046093131538,-0.2625740068427771,-0.09494890946063969,-0.2634000000000001,-0.7,-0.15333333333333124,-1.0,13.0,-0.03422742209222146,0.0,-0.4074563223931279,2025-08-25 02:00:00+00:00,2025-08-25 02:59:59.999000+00:00
1756090800000.0,1756094399999.0,1,1.0,0.004369188684549057,0.5558810199422216,0.062228535204967475,0.236653690806454,0.8566522104139134,-0.23647508814644122,0.02105609289748244,0.5,-0.5,-0.15333333333333124,-1.0,13.0,-0.021697378873876294,0.3505,0.16415565994622247,2025-08-25 03:00:00+00:00,2025-08-25 03:59:59.999000+00:00
1756094400000.0,1756097999999.0,1,1.0,0.0013535624978523709,-0.9876682598339285,0.11514646492818183,-0.17713282861054935,0.660978661488155,-0.23497173440682198,-0.15189752297426307,-0.5,-0.7,-0.1466666666666653,-1.0,14.0,-0.04626081072581595,0.3304,-0.4363902716831735,2025-08-25 04:00:00+00:00,2025-08-25 04:59:59.999000+00:00
1756098000000.0,1756101599999.0,1,1.0,0.004026195946738634,-1.0,0.21111639757820663,-0.5479765304907281,0.8155834849074735,-0.27028162401890515,0.025011937934036554,-0.21480000000000007,-0.76,-0.1466666666666653,1.0,16.0,-0.061671444619814386,0.0,-0.3380964941723701,2025-08-25 05:00:00+00:00,2025-08-25 05:59:59.999000+00:00
1756101600000.0,1756105199999.0,1,1.0,0.003384649630487086,-0.6195986444367367,0.052220101489915224,-0.10795606920056164,0.43308607389935183,-0.21184431290364064,0.1072079100181379,-0.5,-0.72,-0.15333333333333124,0.3333333333333333,10.0,-0.0702493052865259,0.0,-0.2710842157671588,2025-08-25 06:00:00+00:00,2025-08-25 06:59:59.999000+00:00
1756105200000.0,1756108799999.0,1,1.0,0.003737340175593811,-0.6551967342463235,0.1486600820225291,-0.34722414048270017,1.0,-0.24749799724392404,-0.7668779070538077,0.5,-0.68,-0.15333333333333124,0.3333333333333333,7.0,-0.020052234442154593,0.3817,-0.21797832612350554,2025-08-25 07:00:00+00:00,2025-08-25 07:59:59.999000+00:00
1756108800000.0,1756112399999.0,1,1.0,0.0008721965686785725,-0.44326788552751456,-0.128693236572385,-0.7343720416678745,1.0,-0.41131237349389776,-0.7133360993057776,-0.46219999999999994,-0.74,-0.15999999999999717,-1.0,10.0,-0.05155108974511158,0.4061,-0.4036913771778445,2025-08-25 08:00:00+00:00,2025-08-25 08:59:59.999000+00:00
1756112400000.0,1756115999999.0,1,1.0,-0.0034619433950578322,-1.0,-0.21226646271734084,-0.9960331075595129,0.35770467026977837,-0.4621513637329972,-0.36668434454040266,-0.5,-0.74,-0.15999999999999717,-1.0,2.0,-0.05310568078489092,0.3729,-0.6368867634570146,2025-08-25 09:00:00+00:00,2025-08-25 09:59:59.999000+00:00
1756116000000.0,1756119599999.0,1,1.0,0.007298479427549205,0.4485230695843788,-0.031125376169866967,-0.1625903349922534,0.6799374171151751,-0.4084130521703856,-0.13940749726532595,-0.5,-0.7,-0.15999999999999717,-1.0,3.0,-0.06455745148634312,0.3604,-0.06344560269635666,2025-08-25 10:00:00+00:00,2025-08-25 10:59:59.999000+00:00
1756119600000.0,1756123199999.0,1,1.0,-0.002080749628505212,-0.7689740220058263,0.26157306540032227,-0.44219506263240876,0.9217113218312862,-0.2010013220897826,0.22725182267337812,-0.5,-0.76,-0.15999999999999717,-1.0,6.0,-0.08536544286393566,0.3911,-0.35434361340590104,2025-08-25 11:00:00+00:00,2025-08-25 11:59:59.999000+00:00
1756123200000.0,1756126799999.0,1,1.0,-0.0033389389935545234,-0.8971967474635953,-0.04166799058367781,-0.21978769470002024,-0.9285563454299846,-0.2912060236463344,0.15100544607480346,0.40580000000000016,-0.76,-0.17333333333332904,-1.0,-8.0,-0.07216170174362857,0.391,-0.4734588915337926,2025-08-25 12:00:00+00:00,2025-08-25 12:59:59.999000+00:00
1756126800000.0,1756130399999.0,1,1.0,0.0008478639402865816,0.8544742035331094,-0.10211112431665137,0.47834878030442357,-0.9090563125739446,-0.2791682188759782,-0.21173410794465938,-0.5,-0.72,-0.15999999999999717,-1.0,12.0,-0.07409909053822128,0.3888,0.008996650622742776,2025-08-25 13:00:00+00:00,2025-08-25 13:59:59.999000+00:00
1756130400000.0,1756133999999.0,1,1.0,-0.006891095929114032,0.7689198816982912,0.1322950263617025,-0.560606321732162,-1.0,-0.1698972602915097,-0.1480882653453234,-0.20680000000000007,-0.72,-0.15333333333333124,-1.0,6.0,-0.06384542567402324,0.3923,-0.078761776196038,2025-08-25 14:00:00+00:00,2025-08-25 14:59:59.999000+00:00
1756134000000.0,1756137599999.0,1,1.0,0.0005288615242417612,0.8277287987156527,-0.027200995154095693,-0.3017391601650625,0.4440295910065517,-0.3074401800428969,0.1529207749594323,-0.5,-0.76,-0.16000000000000458,-0.3333333333333333,20.0,-0.0435025285075904,0.3622,0.057887855947762606,2025-08-25 15:00:00+00:00,2025-08-25 15:59:59.999000+00:00
